taxID,ncbi_species,RefSeq_assembly,GCF_id,Assembly_name,Organism_name,Infraspecific_name,BioSample,BioProject,Sex,Submitter,Date,Synonyms,Assembly_type,Assembly_level,Genome_coverage,Assembly_method,Expected_final_version,Genome_representation,Sequencing_technology,RefSeq_category,scaffold_N50,contig_N50,total_gap_len,Organism_common_name,Organism_species_name,taxon_superkindom,taxon_kindom,taxon_phylum,taxon_class,taxon_superorder,taxon_order,taxon_family,taxon_genus,taxon_species,synonyms_phy_name,specimen_origin,sample_size,longevity,Ori_Longevity_data,mass,Ori_mass_data,birth_mass,Ori_Birthmass_data,maturity,Ori_FemaleMaturity_data,gestation,Ori_Ges_data,GT,PNGR,tRNA_CPN,busco,genomic_len,A_perc,C_perc,G_perc,T_perc,N_perc,O_perc,gene_num,CDs_len,MLres,GTres,relative_ML,PopulationDensity_n.km2,GR_Area_km2,Estimated_population_size,mammalia_class,TAAI_proteome,p_proteome,TAAI_HEP,p_HEP
73337,Ceratotherium simum simum (southern white rhinoceros),CerSimSim1.0,GCF_000283155.1,CerSimSim1.0,Ceratotherium simum simum (southern white rhinoceros),,SAMN00778988,PRJNA74583,female,Broad Institute,2012/7/31,cerSim1,haploid,Scaffold,91x,ALLPATHS v. R41370,,full,Illumina Hi-Seq,Representative Genome,26277727,92960,97509168,southern white rhinoceros,Ceratotherium simum simum,Eukaryota,Metazoa,Chordata,Mammalia,Laurasiatheria,Perissodactyla,Rhinocerotidae,Ceratotherium,Ceratotherium simum,,captivity,large,45,AnAge,2175000,AnAge,52500,AnAge,1643,AnAge,515,AnAge,2158,1291.844187,415,98.9,2464367180,28.3841425,19.64528792,19.63174473,28.38206188,3.956762969,0,19573,33202070,0.935046298,0.954665535,1.099965611,NA,NA,NA,terrestrial,0.637048915,0.00252098,0.680723664,0.000954522
89248,Equus quagga (plains zebra),UCLA_HA_Equagga_1.0,GCF_021613505.1,UCLA_HA_Equagga_1.0,Equus quagga (plains zebra),,SAMN16526506,PRJNA785630,,University of California Los Angeles,2022/1/31,,haploid,Chromosome,48.0x,RagTag reference assisted assembly v. 12-19-21; Supernova de novo assembly v. 01-19-2018,no,full,Illumina HiSeq,Representative Genome,122556673,427941,23945617,plains zebra,Equus quagga,Eukaryota,Metazoa,Chordata,Mammalia,Laurasiatheria,Perissodactyla,Equidae,Equus,Equus quagga,,captivity,large,38,AnAge,280000,AnAge,32000,AnAge,900,AnAge,365,AnAge,1265,275.5555556,461,98.9,2500930762,29.03443354,20.49352524,20.49270019,29.02187046,0.957470569,0,20592,35415341,1.096105596,0.866013159,1.31720275,NA,NA,NA,terrestrial,0.593598039,0.005794115,0.642562345,0.00224825
9793,Equus asinus (ass),ASM1607732v2,GCF_016077325.2,ASM1607732v2,Equus asinus (ass),breed=Dezhou,SAMN08939908,PRJNA431818,male,"Dairy Cattle Research Center, Shandong Academy of Agricultural Sciences",2021/10/14,,haploid,Chromosome,211.0x,SOAPdenovo v. 2.04.4; DBG2OLC v. 1; 3D-DNA v. 170123,yes,full,Illumina HiSeq; PacBio Sequel; Hi-C,Representative Genome,98589534,25073460,3528950,ass,Equus asinus,Eukaryota,Metazoa,Chordata,Mammalia,Laurasiatheria,Perissodactyla,Equidae,Equus,Equus africanus,Equus asinus,captivity,large,47,AnAge,164998,AnAge,30000,AnAge,708,AnAge,359,AnAge,1067,190.6751412,505,99.2,2431907375,29.25561772,20.68453281,20.67874082,29.23597754,0.145131103,0,21610,36430836,1.475418934,0.817560851,1.821019362,3.06,NA,NA,terrestrial,0.7796624,5.06E-05,0.803014607,2.02E-05
9796,Equus caballus (horse),EquCab3.0,GCF_002863925.1,EquCab3.0,Equus caballus (horse),breed=thoroughbred,SAMN02953672,PRJNA421018,female,University of Louisville,2018/1/5,equCab3,haploid,Chromosome,88.0x,Celera Assembler v. 2017; HiRise v. 2017,yes,full,Sanger; Illumina HiSeq; PacBio,Representative Genome,87230776,1502753,9435464,horse,Equus caballus,Eukaryota,Metazoa,Chordata,Mammalia,Laurasiatheria,Perissodactyla,Equidae,Equus,Equus caballus,,captivity,large,57,AnAge,3.00E+05,AnAge,38000,AnAge,914,AnAge,337,AnAge,1251,286.6520788,467,99.3,2506966135,29.13379546,20.66723518,20.67654855,29.14605031,0.376370501,0,21016,36113354,1.626108568,0.843935214,1.990237069,NA,NA,NA,terrestrial,0.724739346,0.000300856,0.780546538,4.90E-05
9974,Manis javanica (Malayan pangolin),YNU_ManJav_2.0,GCF_014570535.1,YNU_ManJav_2.0,Manis javanica (Malayan pangolin),,SAMN11464811,PRJNA529512,female,Yunnan University,2020/9/15,,haploid,Scaffold,411.8x,AllPaths v. April-2015; Supernova v. 1.2,yes,full,Illumina HiSeq; 10X genomic,Representative Genome,13854118,83964,200720188,Malayan pangolin,Manis javanica,Eukaryota,Metazoa,Chordata,Mammalia,Laurasiatheria,Pholidota,Manidae,Manis,Manis javanica,,,,20,pubmed:34675353,5150,WorldSpecies,300,ADW,270,pubmed:34675353,185,pubmed:34675353,455,17.96296296,193,96.5,2438977774,27.16812974,18.74080145,18.72870277,27.13235418,8.230011775,8.20E-08,20127,34479060,1.093339208,0.729583634,1.353090292,NA,2642894.09,NA,terrestrial,0.565827478,0.009311086,0.564318605,0.00954326
27675,Choloepus didactylus (southern two-toed sloth),mChoDid1.pri,GCF_015220235.1,mChoDid1.pri,Choloepus didactylus (southern two-toed sloth),,SAMN12612024,PRJNA561937,male,Vertebrate Genomes Project,2020/11/3,,haploid (principal pseudohaplotype of diploid),Chromosome,56.84x,FALCON v. falcon-2018.31.08-03.06; FALCON-Unzip v. 6.0.0.47841; purge_dups github v. ca23030ccf4254dfd2d3a5ea90d0eed41c24f88b; Scaff10x v. 4.1.0; Bionano Solve v. 3.2.1_04122018; Salsa2 HiC v. 2.2; Polish pbgcpp v. 1.9.0; Longranger Align v. 2.2.2; freebayes v. 1.3.1; gEVAL manual curation v. 2020-09-14; VGP assembly pipeline v. 1.6,no,full,PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,Representative Genome,146178362,20994632,80992395,southern two-toed sloth,Choloepus didactylus,Eukaryota,Metazoa,Chordata,Mammalia,Xenarthra,Pilosa,Megalonychidae,Choloepus,Choloepus didactylus,,captivity,medium,36.8,AnAge,6250,AnAge,356,AnAge,1279,AnAge,279,AnAge,1558,4.608287725,390,98.5,3214702648,29.31257594,19.4401389,19.44067506,29.28717313,2.519436877,9.33E-08,23272,37726588,1.950388373,2.397306903,1.113127571,53.4,3900958.92,208311206.3,terrestrial,0.592315003,0.005927944,0.678976867,0.000995335
9470,Nycticebus coucang (slow loris),mNycCou1.pri,GCF_027406575.1,mNycCou1.pri,Nycticebus coucang (slow loris),,SAMN28408555,PRJNA838348,male,Vertebrate Genomes Project,2022/12/28,,haploid (principal pseudohaplotype of diploid),Chromosome,31.63x,HiFiasm v. 0.16.1-r375; purge_dups v. 1.2.5; Bionano Solve v. 3.6.1; salsa v. 2.2; gEval manual curation v. 2022-04-01; VGP pipeline v. 2.0,no,full,PacBio Sequel II HiFi; Bionano DLS; Arima Hi-C v2,Representative Genome,135917784,41197715,4119506,slow loris,Nycticebus coucang,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Lorisidae,Nycticebus,Nycticebus coucang,,captivity,medium,25.8,AnAge,890.5,AnAge,48.2,AnAge,578,AnAge,188,AnAge,766,1.457266436,226,99.5,2917154053,29.54583499,20.38134888,20.3785323,29.55306721,0.141216608,0,21827,36427407,1.867636537,1.784988285,1.241567474,20,1504921.1,30098422,terrestrial,0.320514279,0.168277367,0.3031688,0.19382446
9595,Gorilla gorilla (western gorilla),Kamilah_GGO_v0,GCF_008122165.1,Kamilah_GGO_v0,Gorilla gorilla gorilla (western lowland gorilla),breed=western lowland gorilla,SAMN11078986,PRJNA369439,female,University of Washington,2019/8/28,,haploid,Chromosome,66.9x,FALCON v. (git hash: 91e700c4) Nov 2015,no,full,PacBio RSII; Illumina,Representative Genome,26116462,9522971,45844299,western lowland gorilla,Gorilla gorilla gorilla,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Hominidae,Gorilla,Gorilla gorilla,,captivity,large,60.1,AnAge,139842,AnAge,2061,AnAge,2829,AnAge,256,AnAge,3085,48.70307529,396,96.4,3044872214,29.21802196,20.01581446,20.01812261,29.24241789,1.505623086,0,20263,34286559,1.937253861,2.448572571,1.162887836,NA,NA,NA,terrestrial,0.552583906,0.011514339,0.643047847,0.002225463
257877,Macaca thibetana thibetana (Pere David's macaque),ASM2454274v1,GCF_024542745.1,ASM2454274v1,Macaca thibetana thibetana (Pere David's macaque),,SAMN27068423,PRJNA821381,male,Sichuan university,2022/8/9,,haploid,Chromosome,86.0x,Flye v. 2.8.3; 3D-DNA v. 180922,yes,full,PacBio Sequel,Representative Genome,150623419,48622411,182600,Pere David's macaque,Macaca thibetana thibetana,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cercopithecidae,Macaca,Macaca thibetana,,captivity,tiny,27,AnAge,10300,AnAge,525,AnAge,1454,AnAge,170,AnAge,1624,6.722833563,392,99.5,2822383045,29.50107603,20.50485408,20.49138369,29.49621645,0.00646971,3.54E-08,21150,35850437,1.321064102,2.246623629,0.794834555,NA,NA,NA,terrestrial,0.513188953,0.020661653,0.546346536,0.012688998
9545,Macaca nemestrina (pig-tailed macaque),Mnem_1.0,GCF_000956065.1,Mnem_1.0,Macaca nemestrina (pig-tailed macaque),,SAMN03121842,PRJNA251427,female,Baylor College of Medicine,2015/3/19,,haploid,Scaffold,113.1x,AllPathsLG v. 48744; Atlas Link v. 1.1; Atlas GapFill v. 2.2; PBJelly2 v. 14.9.9,yes,full,Illumina; PacBio RS; PacBio RSII,Representative Genome,15219753,106897,110216988,pig-tailed macaque,Macaca nemestrina,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cercopithecidae,Macaca,Macaca nemestrina,,captivity,large,37.6,AnAge,7912.5,AnAge,462.5,AnAge,1125,AnAge,172,AnAge,1297,6.622222222,378,98.5,2948703511,28.41957511,19.72939639,19.71906676,28.39414847,3.737813266,0,20778,35102372,1.918985674,1.897919462,1.282216427,18.92,1033482.91,19553496.66,terrestrial,0.633212056,0.002726618,0.618117609,0.003676271
61853,Nomascus leucogenys (northern white-cheeked gibbon),Asia_NLE_v1,GCF_006542625.1,Asia_NLE_v1,Nomascus leucogenys (northern white-cheeked gibbon),,SAMN11124083,PRJNA369439,female,University of Washington,2019/7/2,,haploid,Chromosome,79.7x,FALCON v. (git hash: 91e700c4) Nov 2015,no,full,PacBio; Illumina,Representative Genome,35886894,12782853,15092155,northern white-cheeked gibbon,Nomascus leucogenys,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Hylobatidae,Nomascus,Nomascus leucogenys,,captivity,small,44.1,AnAge,6000,AnAge,497,AnAge,3069,AnAge,208,AnAge,3277,1.793092212,395,99.4,2843982884,29.34363771,20.399858,20.40987941,29.31595516,0.53066972,0,20206,35012551,2.352602059,5.086380567,0.820263209,NA,194572.77,NA,terrestrial,0.509982072,0.021606619,0.600980336,0.005071479
9565,Theropithecus gelada (gelada),Tgel_1.0,GCF_003255815.1,Tgel_1.0,Theropithecus gelada (gelada),,SAMN09197221,PRJNA470999,female,Kenneth Chiou's shared submissions,2018/6/19,,haploid,Chromosome,56.0x,Supernova v. APR-2018; 3D-DNA v. APR-2018,yes,full,Illumina HiSeq,Representative Genome,130230028,310061,47192329,gelada,Theropithecus gelada,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cercopithecidae,Theropithecus,Theropithecus gelada,,captivity,medium,36,AnAge,16200,AnAge,464,AnAge,1391,AnAge,168,AnAge,1559,11.31272466,390,98.8,2889630685,29.04376346,20.15400314,20.14023699,29.02844894,1.633547472,0,20204,34458663,1.638302831,1.958384861,1.08847229,51.42,153882.5,7912638.15,terrestrial,0.563891899,0.009609765,0.58726175,0.006479983
9544,Macaca mulatta (Rhesus monkey),Mmul_10,GCF_003339765.1,Mmul_10,Macaca mulatta (Rhesus monkey),,SAMN09435472,PRJNA476474,,The Genome Institute at Washington University School of Medicine,2019/2/13,rheMac10,haploid,Chromosome,,HGAP4_SMRT_Link v. 5.0.1.9585,,full,,Representative Genome,82346004,46608966,34438797,Rhesus monkey,Macaca mulatta,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cercopithecidae,Macaca,Macaca mulatta,,captivity,large,40,AnAge,8235,AnAge,464,AnAge,1231,AnAge,165,AnAge,1396,6.312753859,439,99.7,2971331530,29.12930992,20.24998839,20.2709113,29.19075429,1.159036097,0,20877,35882291,2.028466772,2.025478777,1.299993448,11.1,6566547.23,72888674.25,terrestrial,0.663905238,0.001412778,0.694048496,0.00068715
61622,Rhinopithecus roxellana (golden snub-nosed monkey),ASM756505v1,GCF_007565055.1,ASM756505v1,Rhinopithecus roxellana (golden snub-nosed monkey),,SAMN11039125,PRJNA524949,male,Northwest University,2019/7/29,,haploid,Chromosome,100.0x,FALCON v. June-2016,yes,full,PacBio Sequel,Representative Genome,144559847,5723610,283062,golden snub-nosed monkey,Rhinopithecus roxellana,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cercopithecidae,Rhinopithecus,Rhinopithecus roxellana,,captivity,small,29.5,AnAge,14750,AnAge,NA,,1620,ADW,199,AnAge,1819,NA,375,99.4,3038477066,29.56501071,20.44872564,20.45200071,29.52494702,0.009315917,0,20816,35399469,1.362791374,2.331087765,0.806357569,4.6,311105.7,1431086.22,terrestrial,0.561513432,0.00998741,0.606796773,0.004555958
9531,Cercocebus atys (sooty mangabey),Caty_1.0,GCF_000955945.1,Caty_1.0,Cercocebus atys (sooty mangabey),,SAMN03379531,PRJNA157077,female,Human Genome Sequencing Center - BCM,2015/3/19,,haploid,Scaffold,192.0x,AllPathsLG v. 41070; Atlas Link v. 1.0; Atlas GapFill v. 2.0; PBJelly2 v. 14.9.9,yes,full,Illumina; PacBio RS,Representative Genome,12849131,112942,60973502,sooty mangabey,Cercocebus atys,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cercopithecidae,Cercocebus,Cercocebus atys,,,,46,WorldSpecies,8747,WorldSpecies,527,WorldSpecies,1650,ADW,167,ADW;WorldSpecies,1817,4.981818182,367,98.2,2848246356,28.91415745,20.02723415,20.01946839,28.89840123,2.14073877,0,20368,35018060,2.310332326,2.602660732,1.258276093,8.85,440620.58,3899492.133,terrestrial,0.602637603,0.004919925,0.600377712,0.005127533
9541,Macaca fascicularis (crab-eating macaque),MFA1912RKSv2,GCF_012559485.2,MFA1912RKSv2,Macaca fascicularis (crab-eating macaque),,SAMD00204697,PRJDB9269,,Keio University / RIKEN,2021/10/26,,haploid,Chromosome,201x,wtdbg v. 2.3; 3d-dna v. 20180929; nextPolish v. 1.3.1,,full,PacBio sequel; Illumina HiSeq X; MGI-seq 2000,Representative Genome,149803873,26251577,301839,crab-eating macaque,Macaca fascicularis,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cercopithecidae,Macaca,Macaca fascicularis,,captivity,large,39,AnAge,6362.5,AnAge,320,AnAge,1238,AnAge,165,AnAge,1403,4.88085622,402,99.1,2800899072,29.49345463,20.47870424,20.49702546,29.52003916,0.010776504,0,21123,35920696,2.061096107,2.150619488,1.263354193,49.99,2197587.41,109857394.6,terrestrial,0.68604262,0.000838835,0.70189179,0.000561746
30608,Microcebus murinus (gray mouse lemur),Mmur_3.0,GCF_000165445.2,Mmur_3.0,Microcebus murinus (gray mouse lemur),,SAMN06275470,PRJNA19967,pooled male and female,Baylor College of Medicine,2017/2/6,,haploid,Chromosome,221.6x,AllPathsLG v. 41070; Atlas Link v. 1.0; Atlas GapFill v. 2.0; PBJelly2 v. 14.9.9; Lachesis v. shendurelab-LACHESIS-2151de9; BioNano IrysSolve v. 2.1,,full,Illumina; PacBio RS; PacBio RSII,Representative Genome,108171978,210702,101087183,gray mouse lemur,Microcebus murinus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cheirogaleidae,Microcebus,Microcebus murinus,,captivity,medium,18.2,AnAge,64.8,AnAge,6,AnAge,243,AnAge,61,AnAge,304,0.241975309,324,98.4,2487409138,28.29137046,19.64987828,19.66747105,28.32732309,4.063957129,0,20245,34923842,2.003703563,1.237903337,1.602906906,461,122051.83,56265893.63,terrestrial,0.737674539,0.000205571,0.66767073,0.001296746
9555,Papio anubis (olive baboon),Panubis1.0,GCF_008728515.1,Panubis1.0,Papio anubis (olive baboon),,SAMN11179045,PRJNA527874,male,"University of California, San Francisco",2019/10/2,,haploid,Chromosome,60.0x,Supernova v. 2018; LRScaf v. 2018; LR_Gapcloser v. 2018; 3d-dna v. 2018; Juicebox Assembly Tools v. 2018,yes,full,,Representative Genome,140274886,1464978,2310713,olive baboon,Papio anubis,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cercopithecidae,Papio,Papio anubis,,,,45,WorldSpecies,19500,ADW,823,WorldSpecies,2700,ADW,180,ADW,2880,6.917407407,390,97.8,2869821163,29.53872962,20.4372934,20.42352581,29.51992915,0.080522021,0,20740,35540266,1.988021419,3.477713024,0.910764434,10.8,5597000.95,60447610.26,terrestrial,0.554426595,0.011184699,0.561206268,0.010037047
9600,Pongo pygmaeus (Bornean orangutan),NHGRI_mPonPyg2-v1.1-hic.freeze_pri,GCF_028885625.1,NHGRI_mPonPyg2-v1.1-hic.freeze_pri,Pongo pygmaeus (Bornean orangutan),,SAMN10521809,PRJNA916742,male,"National Human Genome Research Institute, National Institutes of Health",2023/2/28,,haploid (principal pseudohaplotype of diploid),Chromosome,62.0x,Verkko v. 1.1,no,full,PacBio Sequel; Oxford Nanopore PromethION,Representative Genome,140977933,90555683,4474152,Bornean orangutan,Pongo pygmaeus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Hominidae,Pongo,Pongo pygmaeus,,captivity,large,59,AnAge,64475,AnAge,1736.5,AnAge,2555,AnAge,249,AnAge,2804,24.55518591,456,99.8,3249335160,29.34455543,20.62459088,20.45372155,29.43943776,0.137694383,0,21857,37272183,2.152600708,2.624558623,1.215182284,2,245264.03,490528.06,terrestrial,0.709388071,0.000460602,0.762158703,9.39E-05
30611,Otolemur garnettii (small-eared galago),OtoGar3,GCF_000181295.1,OtoGar3,Otolemur garnettii (small-eared galago),,SAMN02981229,PRJNA16955,female,"Broad Institute of MIT and Harvard, USA, Cambridge",2011/3/16,otoGar3,haploid,Scaffold,137x,ALLPATHS-LG v. R35710,,full,Illumina GAIIx,Representative Genome,13852661,27100,160194097,small-eared galago,Otolemur garnettii,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Galagidae,Otolemur,Otolemur garnettii,,captivity,medium,20,AnAge,1300,AnAge,46,AnAge,600,AnAge,132,AnAge,732,2.09,317,97.3,2519724550,27.59129124,19.26348009,19.23646253,27.55116261,6.357603532,0,18911,32212774,1.362740436,1.573692131,0.991461797,38,781284.4,29688807.2,terrestrial,0.556714388,0.010786118,0.585536114,0.006677888
54180,Trachypithecus francoisi (Francois's langur),Tfra_2.0,GCF_009764315.1,Tfra_2.0,Trachypithecus francoisi (Francois's langur),,SAMN12630612,PRJNA488530,male,"INSTITUTE OF ZOOLOGY, CHINESE ACADEMY OF SCIENCES",2019/12/18,,haploid,Scaffold,1.0x,SOAPdenovo v. 2.0,yes,full,Illumina,Representative Genome,130977661,16182741,76600,Francois's langur,Trachypithecus francoisi,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cercopithecidae,Trachypithecus,Trachypithecus francoisi,,captivity,medium,26.3,AnAge,7325,AnAge,457,AnAge,1460,AnAge,195,ADW,1655,4.704109589,384,98.9,2875571204,29.44436378,20.56120419,20.56026748,29.43150073,0.002663819,0,21368,35751819,1.358941029,2.46191242,0.764712332,NA,313031.71,NA,terrestrial,0.605287329,0.004685386,0.668684006,0.001266929
9598,Pan troglodytes (chimpanzee),NHGRI_mPanTro3-v1.1-hic.freeze_pri,GCF_028858775.1,NHGRI_mPanTro3-v1.1-hic.freeze_pri,Pan troglodytes (chimpanzee),,SAMN30216104,PRJNA916736,male,"National Human Genome Research Institute, National Institutes of Health",2023/2/27,,haploid (principal pseudohaplotype of diploid),Chromosome,70.0x,Verkko v. 1.1,no,full,PacBio Sequel; Oxford Nanopore PromethION,Representative Genome,144388002,94528342,3176996,chimpanzee,Pan troglodytes,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Hominidae,Pan,Pan troglodytes,,captivity,large,68,AnAge,44983.5,AnAge,1821,AnAge,3376,AnAge,229,AnAge,3605,12.78510071,388,99.5,3050398082,29.31587094,20.14012006,20.14376031,29.35759488,1.042653816,0,21248,36478935,2.628055165,3.64320454,1.188308223,1.63,1898947.6,3095284.588,terrestrial,0.533334279,0.015451501,0.587571663,0.006444955
9597,Pan paniscus (pygmy chimpanzee),Mhudiblu_PPA_v0,GCF_013052645.1,Mhudiblu_PPA_v0,Pan paniscus (pygmy chimpanzee),,SAMN11123633,PRJNA526933,female,"University of Washington, University of Bari, Italy",2020/5/15,,haploid,Chromosome,,Falcon v. (Git id 53444482 dgordon branch available on 2017.06.13),no,full,PacBio RSII; Illumina,Representative Genome,68246502,16579680,36551040,pygmy chimpanzee,Pan paniscus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Hominidae,Pan,Pan paniscus,,captivity,tiny,55,AnAge,39925,AnAge,1331,AnAge,3194,AnAge,232,AnAge,3426,12.08328115,424,99.2,3051901337,29.34000281,20.0552173,20.03067722,29.37645451,1.197648153,0,22074,36864492,2.166594243,3.551410021,0.993683304,2,412936.11,825872.22,terrestrial,0.593517029,0.005802491,0.671194607,0.001195526
81572,Hylobates moloch (silvery gibbon),HMol_V2,GCF_009828535.2,HMol_V2,Hylobates moloch (silvery gibbon),,SAMN12851060,PRJNA575281,male,"University of California, Santa Cruz",2020/2/13,,haploid,Scaffold,70.0x,Supernova v. 0; Gap closing based on spanning long-reads (custom script) v. 1; HiRise v. 2; Gap closing based on spanning long-reads (custom script) v. 3; HiRise v. 4; Gap closing based on spanning long-reads (custom script) v. 6; Pilon v. 8; Pilon v. 10;,yes,full,Illumina; Oxford Nanopore; PacBio; 10X Chromium,Representative Genome,125196221,265822,62358843,silvery gibbon,Hylobates moloch,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Hylobatidae,Hylobates,Hylobates moloch,,captivity,medium,45,AnAge,6207.5,AnAge,316,WorldSpecies,2849,AnAge,243,AnAge,3092,2.067918568,365,97.9,2848329432,28.85806058,20.06504201,20.06162593,28.8259586,2.189312876,0,20951,34814318,2.387590931,4.76460441,0.869425005,6.18,20157.87,124575.6366,terrestrial,0.655863572,0.001690017,0.709388071,0.000460602
9601,Pongo abelii (Sumatran orangutan),NHGRI_mPonAbe1-v1.1-hic.freeze_pri,GCF_028885655.1,NHGRI_mPonAbe1-v1.1-hic.freeze_pri,Pongo abelii (Sumatran orangutan),,SAMN10521808,PRJNA916743,male,"National Human Genome Research Institute, National Institutes of Health",2023/2/28,,haploid (principal pseudohaplotype of diploid),Chromosome,102.0x,Verkko v. 1.1,no,full,PacBio Sequel; Oxford Nanopore PromethION,Representative Genome,137042698,71635981,7178544,Sumatran orangutan,Pongo abelii,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Hominidae,Pongo,Pongo abelii,,,,60,WorldSpecies,60000,ADW,1672,WorldSpecies,4428,ADW,259,WorldSpecies,4687,13.17253839,517,99.4,3365490689,29.33119376,20.59348235,20.44990531,29.41212,0.213298584,0,22153,37232485,2.214425805,4.454791306,0.883125015,NA,16756.21,NA,terrestrial,0.625000709,0.00321394,0.707832128,0.000480213
9483,Callithrix jacchus (white-tufted-ear marmoset),mCalJa1.2.pat.X,GCF_011100555.1,mCalJa1.2.pat.X,Callithrix jacchus (white-tufted-ear marmoset),,SAMN12368443,PRJNA597600,male,Vertebrate Genomes Project,2021/4/28,,haploid,Chromosome,63.44x,TrioCanu v. 1.8; purge_dups v. 1.0.0; Scaff 10x v. 4.1.0; Bionano solve solve v. 3.2.1_04122018; Salsa2 HiC v. 2.2; Arrow polishing and gap filling v. smrtlink_6.0.0.47841; Longranger Align v. 2.2.2; Freebayes v. 1.3.1; gEVAL manual curation v. 2019-12-11; Zhang manual curation v. 2021-04-25; VGP assembly pipeline v. 1.6,no,full,PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,Representative Genome,136971485,13222669,13690514,white-tufted-ear marmoset,Callithrix jacchus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cebidae,Callithrix,Callithrix jacchus,,captivity,large,22.8,AnAge,255.2,AnAge,26.5,AnAge,477,AnAge,144,AnAge,621,0.479454927,355,99,2897824427,29.16133569,20.15038298,20.16415224,29.21254366,1.311585431,0,21946,37028694,2.015802702,1.888446317,1.258604199,508.18,604264.4,307075082.8,terrestrial,0.632530838,0.002764549,0.608434425,0.004418893
9606,Homo sapiens (human),GRCh38.p14,GCF_000001405.40,GRCh38.p14,Homo sapiens (human),,,PRJNA31257,,Genome Reference Consortium,2022/2/3,hg38,haploid-with-alt-loci,Chromosome,,,,full,,Reference Genome,59364414,54806562,161611139,human,Homo sapiens,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Hominidae,Homo,Homo sapiens,,captivity,huge,90,AnAge,62035,AnAge,3312.5,AnAge,4745,AnAge,280,AnAge,5025,12.37565859,613,99.9,3298430636,27.986558,19.48056479,19.56178763,28.07144185,4.899644614,3.12E-06,19798,40317563,3.303959438,4.742234839,1.265714508,NA,NA,NA,terrestrial,0.359669026,0.11933407,0.487584788,0.029202177
9515,Sapajus apella (tufted capuchin),GSC_monkey_1.0,GCF_009761245.1,GSC_monkey_1.0,Sapajus apella (tufted capuchin),,SAMN13265339,PRJNA588076,female,Canada's Genomic Enterprise,2019/12/17,,haploid,Scaffold,34.0x,Supernova v. 2.1.1,yes,full,Illumina HiSeq,Representative Genome,23742480,144042,35825443,tufted capuchin,Sapajus apella,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cebidae,Sapajus,Sapajus apella,,captivity,large,46,AnAge,2642.5,AnAge,239.7,AnAge,1703,AnAge,158,AnAge,1861,1.410921903,342,98.4,2729201088,29.18717644,20.15404927,20.1533007,29.19277482,1.312671432,2.73E-05,20010,34257884,2.798011632,3.439820697,1.238739367,23.77,10768851.82,255975607.8,terrestrial,0.623447327,0.00331381,0.597815877,0.005371557
